,number,value,datetime_start,datetime_complete,duration,params_algorithm,params_dropout_rate,params_lr_Adadelta,params_lr_Adam,params_lr_AdamW,params_lr_SGD,params_momentum_SGD,params_nesterov_SGD,params_suggested_freeze,params_weight_decay_Adadelta,params_weight_decay_Adam,params_weight_decay_AdamW,params_weight_decay_SGD,state
109,109,37.5,2025-05-24 22:00:41.646560,2025-05-24 22:01:00.932278,0 days 00:00:19.285718,AdamW,0.023553029451905242,,,0.00015527460354735766,,,,0,,,0.0028512748054579195,,PRUNED
110,110,,2025-05-24 22:01:00.969090,2025-05-24 22:01:19.318601,0 days 00:00:18.349511,SGD,0.11637926907924194,,,,0.06988406214006979,28.85459412973262,False,1,,,,12.166113516953434,PRUNED
111,111,33.333333333333336,2025-05-24 22:01:19.362154,2025-05-24 22:01:38.919216,0 days 00:00:19.557062,AdamW,0.13283955018712715,,,6.36332730349577e-05,,,,2,,,0.0022519506748576693,,PRUNED
112,112,31.25,2025-05-24 22:01:38.956700,2025-05-24 22:01:58.215383,0 days 00:00:19.258683,AdamW,0.1016509241826483,,,2.023022842469648e-05,,,,4,,,0.00449956348236249,,PRUNED
113,113,85.41666666666667,2025-05-24 22:01:58.250976,2025-05-24 22:02:29.401902,0 days 00:00:31.150926,AdamW,0.0792093523119217,,,8.588408461176659e-05,,,,2,,,0.0018374590026966455,,COMPLETE
114,114,39.583333333333336,2025-05-24 22:02:29.454366,2025-05-24 22:02:49.083404,0 days 00:00:19.629038,AdamW,0.08461294989108843,,,0.00010399504611654504,,,,2,,,0.0018699043084596104,,PRUNED
115,115,37.5,2025-05-24 22:02:49.131961,2025-05-24 22:03:11.790132,0 days 00:00:22.658171,AdamW,0.05676909965113567,,,8.070605376607454e-05,,,,1,,,0.00012455291132473288,,PRUNED
116,116,33.333333333333336,2025-05-24 22:03:11.826516,2025-05-24 22:03:31.847708,0 days 00:00:20.021192,AdamW,0.07598114592323929,,,0.05297458366347375,,,,2,,,0.0014971891655328664,,PRUNED
117,117,31.25,2025-05-24 22:03:31.884005,2025-05-24 22:03:51.628512,0 days 00:00:19.744507,AdamW,0.04272310677507195,,,1.313614500200884e-05,,,,1,,,0.00216083978427495,,PRUNED
118,118,64.58333333333333,2025-05-24 22:03:51.665524,2025-05-24 22:04:22.889803,0 days 00:00:31.224279,AdamW,0.01809655868712149,,,4.19189640207436e-05,,,,2,,,0.001331095143519554,,COMPLETE
119,119,33.333333333333336,2025-05-24 22:04:22.942641,2025-05-24 22:04:42.593154,0 days 00:00:19.650513,AdamW,0.014369151055075502,,,3.785052280520357e-05,,,,5,,,0.001319240562946907,,PRUNED
