,number,value,datetime_start,datetime_complete,duration,params_algorithm,params_dropout_rate,params_lr_Adadelta,params_lr_Adam,params_lr_AdamW,params_lr_SGD,params_momentum_SGD,params_nesterov_SGD,params_suggested_freeze,params_weight_decay_Adadelta,params_weight_decay_Adam,params_weight_decay_AdamW,params_weight_decay_SGD,state
56,56,50.0,2025-05-25 05:22:39.849038,2025-05-25 05:22:53.063451,0 days 00:00:13.214413,AdamW,0.4749033652761307,,,2.4163164440931174e-05,,,,5,,,0.0014336481868594262,,COMPLETE
57,57,33.333333333333336,2025-05-25 05:22:53.113122,2025-05-25 05:22:58.493156,0 days 00:00:05.380034,AdamW,0.45373919973505344,,,8.995869771921078e-05,,,,8,,,0.0023341141276853523,,PRUNED
58,58,56.25,2025-05-25 05:22:58.529429,2025-05-25 05:23:09.945035,0 days 00:00:11.415606,AdamW,0.32538064885073287,,,2.8351137448144202e-05,,,,0,,,0.0011490392396117926,,COMPLETE
59,59,,2025-05-25 05:23:09.995711,2025-05-25 05:23:15.646248,0 days 00:00:05.650537,SGD,0.3366413604433703,,,,0.08966166158884115,47.422449209730935,True,0,,,,2.746232834476269,PRUNED
60,60,37.5,2025-05-25 05:23:15.679319,2025-05-25 05:23:29.109475,0 days 00:00:13.430156,AdamW,0.36506092586747907,,,1.7397626284616147e-05,,,,2,,,0.0009990289967455436,,COMPLETE
61,61,50.0,2025-05-25 05:23:29.159936,2025-05-25 05:23:43.467113,0 days 00:00:14.307177,AdamW,0.39218495908624906,,,4.6355421227384955e-05,,,,5,,,0.0014561932016835504,,COMPLETE
62,62,52.083333333333336,2025-05-25 05:23:43.517373,2025-05-25 05:23:55.595110,0 days 00:00:12.077737,AdamW,0.4167440133699792,,,4.145711679125455e-05,,,,4,,,0.0016780925879041847,,COMPLETE
63,63,31.25,2025-05-25 05:23:55.642901,2025-05-25 05:24:01.062170,0 days 00:00:05.419269,AdamW,0.32141584283547353,,,2.0561608774276034e-05,,,,2,,,0.001197384543961218,,PRUNED
64,64,60.416666666666664,2025-05-25 05:24:01.096104,2025-05-25 05:24:14.911688,0 days 00:00:13.815584,AdamW,0.43414892281808354,,,0.00024825728707941015,,,,6,,,0.00266668140613554,,COMPLETE
65,65,39.583333333333336,2025-05-25 05:24:14.957648,2025-05-25 05:24:26.608123,0 days 00:00:11.650475,AdamW,0.4383560601631973,,,1.0947357574967845e-05,,,,6,,,0.0026736413357428793,,COMPLETE
66,66,29.166666666666668,2025-05-25 05:24:26.658202,2025-05-25 05:24:32.784712,0 days 00:00:06.126510,AdamW,0.45636188607470485,,,0.00023077720632584128,,,,8,,,0.0006477942869311065,,PRUNED
67,67,33.333333333333336,2025-05-25 05:24:32.822338,2025-05-25 05:24:38.221128,0 days 00:00:05.398790,AdamW,0.479735801090465,,,7.241546807476957e-05,,,,7,,,0.0039814861584243025,,PRUNED
68,68,33.333333333333336,2025-05-25 05:24:38.246927,2025-05-25 05:24:41.673387,0 days 00:00:03.426460,SGD,0.42702533820897676,,,,0.0003048968591961953,39.47777954482088,False,9,,,,0.012336726198866431,PRUNED
69,69,33.333333333333336,2025-05-25 05:24:41.699245,2025-05-25 05:24:45.467212,0 days 00:00:03.767967,Adadelta,0.2792786383681448,73.7299211254299,,,,,,0,8.396148259479292,,,,PRUNED
70,70,56.25,2025-05-25 05:24:45.496100,2025-05-25 05:24:56.800242,0 days 00:00:11.304142,AdamW,0.3658487037293443,,,2.844558576546198e-05,,,,1,,,0.0024571460386901872,,COMPLETE
71,71,33.333333333333336,2025-05-25 05:24:56.850214,2025-05-25 05:25:05.070006,0 days 00:00:08.219792,AdamW,0.37853496999898406,,,3.2541820279516416e-05,,,,1,,,0.0024050717692522664,,PRUNED
72,72,60.416666666666664,2025-05-25 05:25:05.110271,2025-05-25 05:25:16.668260,0 days 00:00:11.557989,AdamW,0.35210683580113106,,,6.562148761650005e-05,,,,3,,,0.0022955626480305356,,COMPLETE
73,73,56.25,2025-05-25 05:25:16.706682,2025-05-25 05:25:24.659019,0 days 00:00:07.952337,AdamW,0.3544374330404029,,,6.576600378865699e-05,,,,3,,,0.0025136046918524707,,COMPLETE
74,74,47.916666666666664,2025-05-25 05:25:24.697182,2025-05-25 05:25:36.034082,0 days 00:00:11.336900,AdamW,0.3365104138124555,,,0.0002196114391677589,,,,2,,,0.0033020390809312718,,COMPLETE
75,75,45.833333333333336,2025-05-25 05:25:36.084202,2025-05-25 05:25:50.858908,0 days 00:00:14.774706,AdamW,0.32007954198791283,,,2.037738560234762e-05,,,,1,,,0.005598987486349543,,COMPLETE
76,76,56.25,2025-05-25 05:25:50.909024,2025-05-25 05:26:05.336015,0 days 00:00:14.426991,AdamW,0.36565240139705696,,,8.719089707634195e-05,,,,5,,,0.0012148792480743656,,COMPLETE
77,77,54.166666666666664,2025-05-25 05:26:05.386474,2025-05-25 05:26:20.083726,0 days 00:00:14.697252,AdamW,0.4004895928261692,,,0.0004127678194493361,,,,3,,,0.0004425547975044844,,COMPLETE
78,78,33.333333333333336,2025-05-25 05:26:20.135261,2025-05-25 05:26:28.332247,0 days 00:00:08.196986,AdamW,0.3458112244898179,,,0.0012040409060669714,,,,0,,,0.0022401319393692016,,PRUNED
79,79,,2025-05-25 05:26:28.366643,2025-05-25 05:26:33.985772,0 days 00:00:05.619129,SGD,0.2893112816556556,,,,0.0004065594461285843,96.93992695377634,True,5,,,,3.281328900824506,PRUNED
80,80,33.333333333333336,2025-05-25 05:26:34.019553,2025-05-25 05:26:47.938865,0 days 00:00:13.919312,Adadelta,0.30985168031741595,0.21253531748853383,,,,,,6,0.09847742976508565,,,,COMPLETE
81,81,52.083333333333336,2025-05-25 05:26:47.989478,2025-05-25 05:27:02.764851,0 days 00:00:14.775373,AdamW,0.3528769558457036,,,5.8895417884884077e-05,,,,3,,,0.0025322448534830237,,COMPLETE
82,82,37.5,2025-05-25 05:27:02.815473,2025-05-25 05:27:12.071406,0 days 00:00:09.255933,AdamW,0.36916349893941053,,,2.6063501318541178e-05,,,,2,,,0.0027973119135948975,,PRUNED
