,number,value,datetime_start,datetime_complete,duration,params_algorithm,params_dropout_rate,params_lr_Adadelta,params_lr_Adam,params_lr_AdamW,params_lr_SGD,params_momentum_SGD,params_nesterov_SGD,params_suggested_freeze,params_weight_decay_Adadelta,params_weight_decay_Adam,params_weight_decay_AdamW,params_weight_decay_SGD,state
250,250,37.5,2025-05-24 20:15:25.961283,2025-05-24 20:15:28.390149,0 days 00:00:02.428866,AdamW,0.22739928144612315,,,9.370493688640401e-05,,,,12,,,0.006561356324071967,,PRUNED
251,251,35.416666666666664,2025-05-24 20:15:28.417813,2025-05-24 20:15:31.243604,0 days 00:00:02.825791,AdamW,0.17061032596149187,,,7.717640989206306e-05,,,,8,,,0.002709207217262324,,PRUNED
252,252,33.333333333333336,2025-05-24 20:15:31.278012,2025-05-24 20:15:35.232960,0 days 00:00:03.954948,AdamW,0.3255912126001544,,,6.323593878052328e-05,,,,4,,,0.0037772353319051456,,PRUNED
253,253,33.333333333333336,2025-05-24 20:15:35.270094,2025-05-24 20:15:38.551290,0 days 00:00:03.281196,Adadelta,0.14300652882617926,0.04500405447834877,,,,,,4,98.46054155123726,,,,PRUNED
254,254,33.333333333333336,2025-05-24 20:15:38.579013,2025-05-24 20:15:41.730270,0 days 00:00:03.151257,Adam,0.1817627565595264,,0.000630666258110314,,,,,9,,0.0208278400986724,,,PRUNED
255,255,39.583333333333336,2025-05-24 20:15:41.768268,2025-05-24 20:15:47.602943,0 days 00:00:05.834675,AdamW,0.08204878209916715,,,0.00010982762568444038,,,,0,,,0.0006436081317921908,,PRUNED
256,256,39.583333333333336,2025-05-24 20:15:47.631478,2025-05-24 20:15:54.141845,0 days 00:00:06.510367,AdamW,0.3941263297674719,,,5.416994377566793e-05,,,,3,,,0.001712792244960237,,PRUNED
257,257,29.166666666666668,2025-05-24 20:15:54.181021,2025-05-24 20:15:58.262044,0 days 00:00:04.081023,AdamW,0.16138377579229152,,,1.6049970593022645e-05,,,,2,,,0.0020247281479595703,,PRUNED
258,258,,2025-05-24 20:15:58.299709,2025-05-24 20:16:02.904602,0 days 00:00:04.604893,SGD,0.21146877748199422,,,,0.00010129328338603451,76.25726061415745,False,12,,,,7.7195419395165725,PRUNED
259,259,33.333333333333336,2025-05-24 20:16:02.940690,2025-05-24 20:16:08.159937,0 days 00:00:05.219247,AdamW,0.4204572570472263,,,4.463519107598314e-05,,,,4,,,0.0004849987873567779,,PRUNED
260,260,35.416666666666664,2025-05-24 20:16:08.198459,2025-05-24 20:16:14.219754,0 days 00:00:06.021295,AdamW,0.29876597077267236,,,7.974861087671974e-05,,,,7,,,0.0005393010586897007,,PRUNED
261,261,29.166666666666668,2025-05-24 20:16:14.256861,2025-05-24 20:16:20.293139,0 days 00:00:06.036278,Adam,0.25906331180281555,,2.681926263206974e-05,,,,,8,,20.081775205322813,,,PRUNED
262,262,35.416666666666664,2025-05-24 20:16:20.332173,2025-05-24 20:16:26.430598,0 days 00:00:06.098425,AdamW,0.19779990501997582,,,1.0461213351368179e-05,,,,3,,,0.002266546416748685,,PRUNED
263,263,33.333333333333336,2025-05-24 20:16:26.468761,2025-05-24 20:16:32.479359,0 days 00:00:06.010598,AdamW,0.12251492967245325,,,2.0832592537505268e-05,,,,4,,,0.0007413106101835366,,PRUNED
264,264,35.416666666666664,2025-05-24 20:16:32.519115,2025-05-24 20:16:38.554325,0 days 00:00:06.035210,AdamW,0.1849727371751722,,,9.668383642351352e-05,,,,8,,,0.0015405428731423592,,PRUNED
265,265,50.0,2025-05-24 20:16:38.596057,2025-05-24 20:16:50.075855,0 days 00:00:11.479798,AdamW,0.10822380840122728,,,2.8204656199982972e-05,,,,9,,,0.0009728385260656506,,PRUNED
266,266,35.416666666666664,2025-05-24 20:16:50.115335,2025-05-24 20:16:56.163260,0 days 00:00:06.047925,AdamW,0.27351946474184013,,,0.00015619802667793254,,,,4,,,0.0025194305551628645,,PRUNED
267,267,41.666666666666664,2025-05-24 20:16:56.200385,2025-05-24 20:17:03.355088,0 days 00:00:07.154703,Adam,0.33016974941329696,,5.6089837363734746e-05,,,,,3,,0.13346927035345735,,,PRUNED
268,268,37.5,2025-05-24 20:17:03.393488,2025-05-24 20:17:10.517371,0 days 00:00:07.123883,AdamW,0.06811741616133656,,,3.6586105780553985e-05,,,,7,,,0.0018659292983831718,,PRUNED
269,269,37.5,2025-05-24 20:17:10.555676,2025-05-24 20:17:16.611056,0 days 00:00:06.055380,AdamW,0.2179771511427151,,,5.822981312214321e-05,,,,5,,,0.0034527964850560285,,PRUNED
270,270,33.333333333333336,2025-05-24 20:17:16.650905,2025-05-24 20:17:22.706811,0 days 00:00:06.055906,AdamW,0.15388977650921482,,,0.00011097842298706849,,,,6,,,0.0008087852914764114,,PRUNED
271,271,37.5,2025-05-24 20:17:22.745430,2025-05-24 20:17:29.956583,0 days 00:00:07.211153,AdamW,0.47179624949092097,,,7.036719703167574e-05,,,,2,,,0.004211864972853772,,PRUNED
272,272,45.833333333333336,2025-05-24 20:17:29.995850,2025-05-24 20:17:41.252682,0 days 00:00:11.256832,AdamW,0.1721621483030186,,,0.00013196143258580005,,,,4,,,0.001668227565789105,,COMPLETE
273,273,33.333333333333336,2025-05-24 20:17:41.307463,2025-05-24 20:17:47.506653,0 days 00:00:06.199190,AdamW,0.1752171334550425,,,0.00019035247574736874,,,,13,,,0.001628527547085919,,PRUNED
274,274,33.333333333333336,2025-05-24 20:17:47.549685,2025-05-24 20:17:53.624816,0 days 00:00:06.075131,AdamW,0.17420994916354735,,,0.0001353072600197122,,,,4,,,0.0020537657895846662,,PRUNED
275,275,35.416666666666664,2025-05-24 20:17:53.662223,2025-05-24 20:17:59.715270,0 days 00:00:06.053047,AdamW,0.19669837233814177,,,8.739420158552452e-05,,,,3,,,0.0014572619490622102,,PRUNED
276,276,35.416666666666664,2025-05-24 20:17:59.754672,2025-05-24 20:18:06.821331,0 days 00:00:07.066659,AdamW,0.18570321412411173,,,9.889143403925975e-05,,,,10,,,0.000687142204806378,,PRUNED
277,277,33.333333333333336,2025-05-24 20:18:06.860313,2025-05-24 20:18:12.929915,0 days 00:00:06.069602,AdamW,0.1611047373670845,,,0.00012281031685732691,,,,4,,,0.0017315239269707963,,PRUNED
278,278,37.5,2025-05-24 20:18:12.977272,2025-05-24 20:18:20.020443,0 days 00:00:07.043171,AdamW,0.34903058100872,,,5.395776020712956e-05,,,,12,,,0.0013466254022165315,,PRUNED
279,279,37.5,2025-05-24 20:18:20.057993,2025-05-24 20:18:26.130225,0 days 00:00:06.072232,AdamW,0.36877826465235003,,,7.295466873569234e-05,,,,1,,,0.0021970107875076026,,PRUNED
280,280,56.25,2025-05-24 20:18:26.168824,2025-05-24 20:18:37.542582,0 days 00:00:11.373758,AdamW,0.09987148888241514,,,8.370914048420404e-05,,,,9,,,0.0018574720394068979,,COMPLETE
281,281,39.583333333333336,2025-05-24 20:18:37.596610,2025-05-24 20:18:43.684576,0 days 00:00:06.087966,AdamW,0.09678897766257455,,,7.756832214071491e-05,,,,9,,,0.0020070002399268203,,PRUNED
282,282,52.083333333333336,2025-05-24 20:18:43.721069,2025-05-24 20:18:54.008789,0 days 00:00:10.287720,AdamW,0.0923397222209016,,,6.350666470759991e-05,,,,8,,,0.0018843372607618121,,COMPLETE
283,283,35.416666666666664,2025-05-24 20:18:54.050487,2025-05-24 20:18:56.213160,0 days 00:00:02.162673,AdamW,0.10115137215949427,,,4.1393609401665674e-05,,,,8,,,0.0023364140484725474,,PRUNED
284,284,33.333333333333336,2025-05-24 20:18:56.243245,2025-05-24 20:18:58.528007,0 days 00:00:02.284762,Adadelta,0.11443533795052678,0.4425757923235959,,,,,,9,0.28264597514133555,,,,PRUNED
285,285,35.416666666666664,2025-05-24 20:18:58.555721,2025-05-24 20:19:00.623927,0 days 00:00:02.068206,AdamW,0.07948793850026503,,,6.375759905635245e-05,,,,8,,,0.000598946889129469,,PRUNED
286,286,33.333333333333336,2025-05-24 20:19:00.652186,2025-05-24 20:19:02.723066,0 days 00:00:02.070880,AdamW,0.24012561839473331,,,0.0013227175286074646,,,,9,,,0.001945734652140054,,PRUNED
287,287,35.416666666666664,2025-05-24 20:19:02.751458,2025-05-24 20:19:04.808535,0 days 00:00:02.057077,AdamW,0.20568453043906343,,,5.468232130814835e-05,,,,8,,,0.0018245623791424035,,PRUNED
288,288,,2025-05-24 20:19:04.837012,2025-05-24 20:19:06.595391,0 days 00:00:01.758379,SGD,0.10893539903427933,,,,0.000835337128346135,36.28763521996592,False,9,,,,1.452116719412002,PRUNED
289,289,33.333333333333336,2025-05-24 20:19:06.622090,2025-05-24 20:19:09.470188,0 days 00:00:02.848098,AdamW,0.0884136762164596,,,4.711490671788409e-05,,,,8,,,0.0021494718267823813,,PRUNED
290,290,31.25,2025-05-24 20:19:09.498510,2025-05-24 20:19:11.566411,0 days 00:00:02.067901,AdamW,0.19121652612971538,,,1.3278683602246667e-05,,,,10,,,0.0026100878859272834,,PRUNED
291,291,39.583333333333336,2025-05-24 20:19:11.593564,2025-05-24 20:19:13.670582,0 days 00:00:02.077018,AdamW,0.12247161843705773,,,9.784787550676337e-05,,,,7,,,0.0018572055880786214,,PRUNED
292,292,33.333333333333336,2025-05-24 20:19:13.698083,2025-05-24 20:19:16.613993,0 days 00:00:02.915910,AdamW,0.2522400984897211,,,6.265079862104022e-05,,,,9,,,0.00039540625856458386,,PRUNED
293,293,35.416666666666664,2025-05-24 20:19:16.650807,2025-05-24 20:19:21.880269,0 days 00:00:05.229462,AdamW,0.28156374876189316,,,8.218000181866851e-05,,,,8,,,0.0024227360150725083,,PRUNED
294,294,52.083333333333336,2025-05-24 20:19:21.909197,2025-05-24 20:19:29.789918,0 days 00:00:07.880721,AdamW,0.35758696745618507,,,0.00010715441418577583,,,,11,,,0.0008396693698988901,,COMPLETE
295,295,31.25,2025-05-24 20:19:29.830293,2025-05-24 20:19:31.914577,0 days 00:00:02.084284,AdamW,0.3553589384611314,,,0.00010242546152657166,,,,12,,,0.0008727758719308005,,PRUNED
296,296,39.583333333333336,2025-05-24 20:19:31.941933,2025-05-24 20:19:34.643348,0 days 00:00:02.701415,AdamW,0.38032029090670877,,,0.00010887905043497893,,,,13,,,0.0007568183810686025,,PRUNED
297,297,35.416666666666664,2025-05-24 20:19:34.670761,2025-05-24 20:19:36.807876,0 days 00:00:02.137115,AdamW,0.22991719159850332,,,1.009786989283081e-05,,,,11,,,0.0009410918429955841,,PRUNED
298,298,35.416666666666664,2025-05-24 20:19:36.846475,2025-05-24 20:19:39.230154,0 days 00:00:02.383679,AdamW,0.337084827754797,,,8.540291613422676e-05,,,,11,,,0.0006862695042677499,,PRUNED
299,299,39.583333333333336,2025-05-24 20:19:39.264615,2025-05-24 20:19:42.973221,0 days 00:00:03.708606,AdamW,0.21456673807342433,,,6.758334568784106e-05,,,,12,,,0.0008428396571463892,,PRUNED
300,300,31.25,2025-05-24 20:19:43.010880,2025-05-24 20:19:50.038865,0 days 00:00:07.027985,AdamW,0.4292198085842582,,,9.133774966299948e-05,,,,11,,,0.0019032832527760134,,PRUNED
301,301,33.333333333333336,2025-05-24 20:19:50.078060,2025-05-24 20:19:56.175820,0 days 00:00:06.097760,AdamW,0.26584623312413136,,,0.00012097225762552799,,,,10,,,0.0021500279581765807,,PRUNED
302,302,60.416666666666664,2025-05-24 20:19:56.214586,2025-05-24 20:20:07.483392,0 days 00:00:11.268806,AdamW,0.10018232737357495,,,0.00016042554912241026,,,,9,,,0.0010836479642840947,,COMPLETE
303,303,58.333333333333336,2025-05-24 20:20:07.539699,2025-05-24 20:20:18.682072,0 days 00:00:11.142373,AdamW,0.10300275937226142,,,0.00017107651525050563,,,,9,,,0.0011415296737823234,,COMPLETE
304,304,33.333333333333336,2025-05-24 20:20:18.736277,2025-05-24 20:20:24.828417,0 days 00:00:06.092140,AdamW,0.13394297289162183,,,0.00020901825357208688,,,,9,,,0.001085627215593609,,PRUNED
305,305,33.333333333333336,2025-05-24 20:20:24.865903,2025-05-24 20:20:30.946933,0 days 00:00:06.081030,AdamW,0.10447417428648832,,,0.00015064335182107653,,,,9,,,0.0011599333522087853,,PRUNED
306,306,35.416666666666664,2025-05-24 20:20:30.985995,2025-05-24 20:20:37.034992,0 days 00:00:06.048997,AdamW,0.09713068533230787,,,0.0001661889646576684,,,,9,,,0.0010087045832036798,,PRUNED
307,307,39.583333333333336,2025-05-24 20:20:37.073196,2025-05-24 20:20:43.141176,0 days 00:00:06.067980,AdamW,0.0834876534065973,,,0.0001406700612135539,,,,9,,,0.0010513040079406467,,PRUNED
308,308,29.166666666666668,2025-05-24 20:20:43.178626,2025-05-24 20:20:49.182867,0 days 00:00:06.004241,AdamW,0.05460620801571311,,,0.0002454052358152474,,,,9,,,0.0007981673757418568,,PRUNED
309,309,39.583333333333336,2025-05-24 20:20:49.223491,2025-05-24 20:20:55.302269,0 days 00:00:06.078778,AdamW,0.08841560265846271,,,0.0001790703633161324,,,,9,,,0.00045494176376582483,,PRUNED
310,310,37.5,2025-05-24 20:20:55.342321,2025-05-24 20:21:01.411655,0 days 00:00:06.069334,AdamW,0.11941069643272759,,,0.00033542292540694453,,,,10,,,0.00033827284775972557,,PRUNED
311,311,33.333333333333336,2025-05-24 20:21:01.453804,2025-05-24 20:21:07.507224,0 days 00:00:06.053420,AdamW,0.19981862226182084,,,0.00011636798991960051,,,,12,,,0.0009017091663766547,,PRUNED
312,312,39.583333333333336,2025-05-24 20:21:07.547573,2025-05-24 20:21:13.548362,0 days 00:00:06.000789,AdamW,0.11182446907710247,,,0.00016871862440066596,,,,9,,,0.0012611316143807277,,PRUNED
313,313,29.166666666666668,2025-05-24 20:21:13.587280,2025-05-24 20:21:19.605863,0 days 00:00:06.018583,Adadelta,0.1852683185515272,22.929605978902448,,,,,,10,0.03894746311543158,,,,PRUNED
314,314,35.416666666666664,2025-05-24 20:21:19.644819,2025-05-24 20:21:25.870478,0 days 00:00:06.225659,AdamW,0.14882413214928697,,,3.365832915423707e-05,,,,7,,,0.0006439143808287197,,PRUNED
315,315,33.333333333333336,2025-05-24 20:21:25.908085,2025-05-24 20:21:31.933647,0 days 00:00:06.025562,AdamW,0.3612652490557258,,,0.00013144439103947354,,,,9,,,0.0005214505178900519,,PRUNED
316,316,35.416666666666664,2025-05-24 20:21:31.971479,2025-05-24 20:21:38.006193,0 days 00:00:06.034714,AdamW,0.06916442910851033,,,0.00010553728252789782,,,,8,,,0.0009298331768320021,,PRUNED
317,317,,2025-05-24 20:21:38.044337,2025-05-24 20:21:43.533881,0 days 00:00:05.489544,SGD,0.34067639436055763,,,,0.03188737550604461,87.1868904973825,True,13,,,,0.04079336043476432,PRUNED
318,318,35.416666666666664,2025-05-24 20:21:43.571079,2025-05-24 20:21:49.612331,0 days 00:00:06.041252,AdamW,0.1655887054981755,,,8.33419395851448e-05,,,,7,,,0.002912598944368342,,PRUNED
319,319,35.416666666666664,2025-05-24 20:21:49.651328,2025-05-24 20:21:55.723616,0 days 00:00:06.072288,AdamW,0.0970636104326858,,,4.6033381877226074e-05,,,,8,,,0.0005766990796629768,,PRUNED
320,320,31.25,2025-05-24 20:21:55.762617,2025-05-24 20:22:01.774924,0 days 00:00:06.012307,AdamW,0.17960421934764856,,,5.615775657108943e-05,,,,12,,,0.0007058859784923046,,PRUNED
321,321,35.416666666666664,2025-05-24 20:22:01.812812,2025-05-24 20:22:07.957284,0 days 00:00:06.144472,AdamW,0.4572024937360014,,,0.00015421735240503688,,,,3,,,0.0016264130850892002,,PRUNED
322,322,37.5,2025-05-24 20:22:07.998992,2025-05-24 20:22:14.010462,0 days 00:00:06.011470,AdamW,0.4106238364097235,,,9.195965737021858e-05,,,,9,,,0.0007972476615920335,,PRUNED
323,323,35.416666666666664,2025-05-24 20:22:14.048636,2025-05-24 20:22:20.061384,0 days 00:00:06.012748,AdamW,0.12762118009642964,,,6.951550324930603e-05,,,,9,,,0.0001408141069821117,,PRUNED
324,324,33.333333333333336,2025-05-24 20:22:20.099275,2025-05-24 20:22:26.210275,0 days 00:00:06.111000,AdamW,0.2213161857390778,,,0.00011618736750915762,,,,8,,,0.0017184342423754182,,PRUNED
325,325,33.333333333333336,2025-05-24 20:22:26.250265,2025-05-24 20:22:32.234013,0 days 00:00:05.983748,AdamW,0.202269287321405,,,0.00020561093327753146,,,,10,,,0.0010981841787757035,,PRUNED
326,326,25.0,2025-05-24 20:22:32.272966,2025-05-24 20:22:36.173737,0 days 00:00:03.900771,AdamW,0.32553633805676985,,,8.15759786539334e-05,,,,12,,,0.0010075996262670119,,PRUNED
327,327,39.583333333333336,2025-05-24 20:22:36.208078,2025-05-24 20:22:39.810347,0 days 00:00:03.602269,AdamW,0.19031789884190004,,,5.955675859619079e-05,,,,13,,,0.0012247931040375748,,PRUNED
328,328,31.25,2025-05-24 20:22:39.857869,2025-05-24 20:22:43.577238,0 days 00:00:03.719369,AdamW,0.07682010868629809,,,0.00013643144146643698,,,,8,,,0.0019824777641276334,,PRUNED
329,329,39.583333333333336,2025-05-24 20:22:43.606068,2025-05-24 20:22:45.982898,0 days 00:00:02.376830,AdamW,0.10889865485543794,,,0.00010029217128217812,,,,3,,,0.007350157905313504,,PRUNED
330,330,37.5,2025-05-24 20:22:46.020930,2025-05-24 20:22:48.701827,0 days 00:00:02.680897,AdamW,0.24500685814643763,,,5.138632803866697e-05,,,,11,,,0.0018339408913918811,,PRUNED
331,331,43.75,2025-05-24 20:22:48.729201,2025-05-24 20:22:53.472863,0 days 00:00:04.743662,AdamW,0.009600689685949404,,,2.4080677946071558e-05,,,,7,,,0.0008491968875910063,,PRUNED
332,332,33.333333333333336,2025-05-24 20:22:53.512631,2025-05-24 20:22:55.628445,0 days 00:00:02.115814,AdamW,0.3166803202263898,,,0.0018302780629803487,,,,3,,,0.0007601677575229119,,PRUNED
333,333,33.333333333333336,2025-05-24 20:22:55.656977,2025-05-24 20:22:58.333742,0 days 00:00:02.676765,AdamW,0.3714601689816111,,,0.0008605631646616027,,,,6,,,0.0022295723007871937,,PRUNED
334,334,39.583333333333336,2025-05-24 20:22:58.369743,2025-05-24 20:23:02.102190,0 days 00:00:03.732447,AdamW,0.17363948534266643,,,7.613559712259577e-05,,,,10,,,0.0013380197433644915,,PRUNED
335,335,33.333333333333336,2025-05-24 20:23:02.136800,2025-05-24 20:23:06.154391,0 days 00:00:04.017591,Adadelta,0.3896686875913131,2.107533439713457,,,,,,5,2.0069008766446945,,,,PRUNED
336,336,33.333333333333336,2025-05-24 20:23:06.190605,2025-05-24 20:23:09.282196,0 days 00:00:03.091591,AdamW,0.10188456807756528,,,0.00011389018786665377,,,,8,,,0.0015292341325836704,,PRUNED
337,337,43.75,2025-05-24 20:23:09.309159,2025-05-24 20:23:12.096476,0 days 00:00:02.787317,AdamW,0.08996440530594717,,,3.6315818857576466e-05,,,,9,,,0.0045331555470290545,,PRUNED
338,338,35.416666666666664,2025-05-24 20:23:12.125043,2025-05-24 20:23:15.264053,0 days 00:00:03.139010,AdamW,0.20776551895356757,,,6.645199619064403e-05,,,,7,,,0.002632521119290058,,PRUNED
339,339,,2025-05-24 20:23:15.303208,2025-05-24 20:23:20.559369,0 days 00:00:05.256161,SGD,0.3487591750253616,,,,0.003114902963914262,58.94427287278654,True,9,,,,30.020474705467777,PRUNED
340,340,33.333333333333336,2025-05-24 20:23:20.596057,2025-05-24 20:23:26.651691,0 days 00:00:06.055634,AdamW,0.43948384864080164,,,9.903129496006331e-05,,,,12,,,0.0004949986096962442,,PRUNED
341,341,35.416666666666664,2025-05-24 20:23:26.688725,2025-05-24 20:23:32.785265,0 days 00:00:06.096540,AdamW,0.23550671775952453,,,4.2542181325003976e-05,,,,8,,,0.0009095376170006657,,PRUNED
342,342,47.916666666666664,2025-05-24 20:23:32.823936,2025-05-24 20:23:44.413493,0 days 00:00:11.589557,AdamW,0.15883474177435242,,,8.025968821266034e-05,,,,3,,,0.0005553650816908863,,PRUNED
343,343,37.5,2025-05-24 20:23:44.454667,2025-05-24 20:23:50.495022,0 days 00:00:06.040355,AdamW,0.13825160933805408,,,0.00014757423080073611,,,,11,,,0.0017285201532708113,,PRUNED
344,344,31.25,2025-05-24 20:23:50.533515,2025-05-24 20:23:56.670435,0 days 00:00:06.136920,AdamW,0.1932395850097146,,,5.402610581078383e-05,,,,13,,,0.0006407170283865536,,PRUNED
345,345,33.333333333333336,2025-05-24 20:23:56.709286,2025-05-24 20:24:02.740278,0 days 00:00:06.030992,AdamW,0.17923970654735275,,,8.968630207133856e-05,,,,6,,,0.0031061906927135376,,PRUNED
346,346,37.5,2025-05-24 20:24:02.781426,2025-05-24 20:24:09.858274,0 days 00:00:07.076848,AdamW,0.2598656947153673,,,0.00011820077345809644,,,,9,,,0.005546458781336316,,PRUNED
347,347,37.5,2025-05-24 20:24:09.898617,2025-05-24 20:24:15.997877,0 days 00:00:06.099260,AdamW,0.14981252550219423,,,0.0001704130775340694,,,,4,,,0.0020520789298937325,,PRUNED
348,348,37.5,2025-05-24 20:24:16.038881,2025-05-24 20:24:22.215395,0 days 00:00:06.176514,AdamW,0.16621690672725103,,,6.548184798416698e-05,,,,4,,,0.0019393572011094447,,PRUNED
349,349,56.25,2025-05-24 20:24:22.255083,2025-05-24 20:24:33.505380,0 days 00:00:11.250297,AdamW,0.3088151627933661,,,0.0004733435472779061,,,,10,,,0.0007167380052675231,,COMPLETE
350,350,33.333333333333336,2025-05-24 20:24:33.561611,2025-05-24 20:24:39.624437,0 days 00:00:06.062826,AdamW,0.3155269656108867,,,0.0005712713640929848,,,,10,,,0.0007267938686862159,,PRUNED
351,351,39.583333333333336,2025-05-24 20:24:39.666326,2025-05-24 20:24:45.804624,0 days 00:00:06.138298,AdamW,0.297298312481647,,,0.00021118150018843406,,,,10,,,0.0015927504684809055,,PRUNED
352,352,39.583333333333336,2025-05-24 20:24:45.845007,2025-05-24 20:24:51.961127,0 days 00:00:06.116120,AdamW,0.3291154917276764,,,0.00012470334442533134,,,,10,,,0.0006249988561163626,,PRUNED
353,353,37.5,2025-05-24 20:24:52.002397,2025-05-24 20:24:58.038394,0 days 00:00:06.035997,AdamW,0.30226721903109766,,,0.0002823455344960964,,,,9,,,0.0024400444704997743,,PRUNED
354,354,33.333333333333336,2025-05-24 20:24:58.076925,2025-05-24 20:25:04.090799,0 days 00:00:06.013874,AdamW,0.30974565520369696,,,0.0010853567886801362,,,,11,,,0.004040748239943979,,PRUNED
355,355,39.583333333333336,2025-05-24 20:25:04.129948,2025-05-24 20:25:10.150136,0 days 00:00:06.020188,AdamW,0.3412577085003188,,,0.00014872380543404844,,,,9,,,0.001395011409486783,,PRUNED
356,356,56.25,2025-05-24 20:25:10.190058,2025-05-24 20:25:21.626642,0 days 00:00:11.436584,AdamW,0.09501223957309834,,,2.8116655476246167e-05,,,,9,,,0.002232295750171799,,COMPLETE
357,357,37.5,2025-05-24 20:25:21.682920,2025-05-24 20:25:29.788867,0 days 00:00:08.105947,AdamW,0.08621505727702387,,,0.0012794062203730012,,,,12,,,0.0021791622732292406,,PRUNED
358,358,35.416666666666664,2025-05-24 20:25:29.826938,2025-05-24 20:25:36.887328,0 days 00:00:07.060390,AdamW,0.11561134605413124,,,0.0004201192667493238,,,,11,,,0.0024241427696053922,,PRUNED
359,359,37.5,2025-05-24 20:25:36.926215,2025-05-24 20:25:43.010771,0 days 00:00:06.084556,AdamW,0.09943968723415329,,,3.0256657670199926e-05,,,,8,,,0.0017776091939113964,,PRUNED
360,360,33.333333333333336,2025-05-24 20:25:43.049664,2025-05-24 20:25:49.118042,0 days 00:00:06.068378,AdamW,0.06063272344409006,,,2.817198840260578e-05,,,,3,,,0.002018139449473999,,PRUNED
361,361,33.333333333333336,2025-05-24 20:25:49.157203,2025-05-24 20:25:55.229555,0 days 00:00:06.072352,AdamW,0.08209124046244964,,,0.0054211283749808084,,,,11,,,0.002213516600460517,,PRUNED
362,362,39.583333333333336,2025-05-24 20:25:55.267174,2025-05-24 20:26:02.382975,0 days 00:00:07.115801,AdamW,0.10167000380009923,,,1.864768139771997e-05,,,,9,,,0.0027569870548448585,,PRUNED
363,363,35.416666666666664,2025-05-24 20:26:02.421630,2025-05-24 20:26:07.821190,0 days 00:00:05.399560,AdamW,0.0728857004807089,,,2.2221835805371253e-05,,,,10,,,0.0018762769957605763,,PRUNED
364,364,37.5,2025-05-24 20:26:07.849497,2025-05-24 20:26:09.970458,0 days 00:00:02.120961,AdamW,0.3567434563016192,,,3.999433301276641e-05,,,,12,,,0.003387321272159694,,PRUNED
365,365,33.333333333333336,2025-05-24 20:26:10.005476,2025-05-24 20:26:12.166990,0 days 00:00:02.161514,AdamW,0.09349924425026082,,,4.833450504311215e-05,,,,4,,,0.0006697503227146729,,PRUNED
366,366,35.416666666666664,2025-05-24 20:26:12.197623,2025-05-24 20:26:14.360847,0 days 00:00:02.163224,Adadelta,0.32062930975503917,0.2661622350082155,,,,,,9,0.30655035213826914,,,,PRUNED
367,367,35.416666666666664,2025-05-24 20:26:14.392040,2025-05-24 20:26:18.316432,0 days 00:00:03.924392,AdamW,0.12613104650194312,,,9.744537080311314e-05,,,,8,,,0.00045176059267864276,,PRUNED
368,368,56.25,2025-05-24 20:26:18.344791,2025-05-24 20:26:24.392928,0 days 00:00:06.048137,AdamW,0.33745917642641043,,,5.933851788588013e-05,,,,5,,,0.0023488226730492357,,COMPLETE
369,369,33.333333333333336,2025-05-24 20:26:24.447923,2025-05-24 20:26:29.450189,0 days 00:00:05.002266,AdamW,0.10694388844821323,,,6.039340244442995e-05,,,,5,,,0.0023104787542964035,,PRUNED
370,370,33.333333333333336,2025-05-24 20:26:29.486334,2025-05-24 20:26:33.228217,0 days 00:00:03.741883,AdamW,0.34135339658355074,,,0.009398339218601566,,,,3,,,0.002766790120726155,,PRUNED
371,371,,2025-05-24 20:26:33.263360,2025-05-24 20:26:36.360332,0 days 00:00:03.096972,SGD,0.3273431875852931,,,,4.718840106814042e-05,99.68617117854288,False,5,,,,6.636553188265809,PRUNED
372,372,35.416666666666664,2025-05-24 20:26:36.388195,2025-05-24 20:26:38.428823,0 days 00:00:02.040628,AdamW,0.3375008206736253,,,5.0035938996892155e-05,,,,9,,,0.0024716868538025107,,PRUNED
373,373,27.083333333333332,2025-05-24 20:26:38.458047,2025-05-24 20:26:40.503781,0 days 00:00:02.045734,AdamW,0.3518208553024968,,,4.060620423253609e-05,,,,8,,,0.0021625014652199943,,PRUNED
374,374,39.583333333333336,2025-05-24 20:26:40.533836,2025-05-24 20:26:43.162057,0 days 00:00:02.628221,AdamW,0.09302740361178491,,,6.910135337128994e-05,,,,10,,,0.00201993988213401,,PRUNED
375,375,39.583333333333336,2025-05-24 20:26:43.191213,2025-05-24 20:26:45.310469,0 days 00:00:02.119256,AdamW,0.32760924643542005,,,1.6387824061553164e-05,,,,3,,,0.001773515308347902,,PRUNED
376,376,27.083333333333332,2025-05-24 20:26:45.352359,2025-05-24 20:26:47.544453,0 days 00:00:02.192094,AdamW,0.3742868823007771,,,7.506165405351621e-05,,,,5,,,0.0007690112683147679,,PRUNED
377,377,35.416666666666664,2025-05-24 20:26:47.572981,2025-05-24 20:26:49.633182,0 days 00:00:02.060201,AdamW,0.11230954557562514,,,6.068596917709781e-05,,,,12,,,0.0016212893808899157,,PRUNED
378,378,37.5,2025-05-24 20:26:49.663224,2025-05-24 20:26:52.348016,0 days 00:00:02.684792,AdamW,0.3588036219305249,,,8.35317104858912e-05,,,,11,,,0.002625654106972458,,PRUNED
379,379,37.5,2025-05-24 20:26:52.375373,2025-05-24 20:26:54.437324,0 days 00:00:02.061951,AdamW,0.36563025201993327,,,3.4455625001189435e-05,,,,9,,,0.002318014590477657,,PRUNED
